dma_code,baseline_month,current_avg_mnf,baseline_avg_mnf,mnf_delta_pct,mnf_delta_abs,mnf_color,current_avg_daily_total,baseline_avg_daily_total,inflow_delta_pct,inflow_delta_abs,inflow_color,n_valid_days_current,n_valid_days_baseline,current_window_start,current_window_end,generated_at
DM-01-06-05-02,2025-09,99.332,72.4,37.2,26.93,red,2405.8,1738.8,38.36,667.0,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-06-05-03,2025-09,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-06-05-04,2025-09,1.102,70.379,-98.43,-69.28,green,202.32,2760.62,-92.67,-2558.3,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-06-05-05,2025-09,90.087,90.493,-0.45,-0.41,green,4166.14,3519.53,18.37,646.61,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-06-05-06,2025-09,101.416,0.0,,,gray,2536.89,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-06-05-07,2025-09,0.734,5.399,-86.4,-4.67,green,79.42,358.95,-77.87,-279.53,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-01-01,2025-09,85.503,70.036,22.08,15.47,red,4366.65,3632.2,20.22,734.45,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-01-02,2025-09,4.339,4.249,2.12,0.09,green,248.53,260.26,-4.51,-11.73,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-02-01,2025-09,107.088,67.423,58.83,39.66,red,5163.91,3054.64,69.05,2109.27,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-02-02,2025-09,0.14,0.0,,,gray,8.71,0.0,,,gray,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-02-03,2025-09,20.135,18.168,10.83,1.97,yellow,1179.0,1056.57,11.59,122.43,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-03-01,2025-09,85.055,68.59,24.0,16.47,red,3262.63,2832.38,15.19,430.25,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-03-02,2025-09,46.097,55.001,-16.19,-8.9,green,2091.33,3161.34,-33.85,-1070.01,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-03-03,2025-09,38.318,76.01,-49.59,-37.69,green,2007.3,2799.98,-28.31,-792.68,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-03-04,2025-09,6.344,28.883,-78.04,-22.54,green,495.36,1382.62,-64.17,-887.26,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-04-01,2025-09,41.01,35.575,15.28,5.43,yellow,2034.41,1781.35,14.21,253.06,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-04-02,2025-09,7.361,11.73,-37.25,-4.37,green,337.23,404.47,-16.62,-67.24,green,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-04-03,2025-09,35.026,28.415,23.27,6.61,red,1899.69,1639.32,15.88,260.37,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-05-01,2025-09,59.287,54.285,9.21,5.0,yellow,2856.87,2588.33,10.38,268.54,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-06-01,2025-09,15.992,15.052,6.25,0.94,yellow,896.08,795.43,12.65,100.65,yellow,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
DM-01-07-06-02,2025-09,13.213,14.59,-9.44,-1.38,green,1059.79,721.94,46.8,337.85,red,7.0,30.0,2026-08-26,2026-09-01,2026-09-03 11:36:56
