dma_code,interval_idx,f_min,f_max,f_latest,p_min,p_max,p_latest
56-01-01,0,0.0,133.37,119.673,2.37,3.91,2.61
56-01-01,1,0.0,127.95,117.007,2.24,3.48,2.577
56-01-01,2,0.0,125.53,114.211,2.29,3.62,2.556
56-01-01,3,0.0,120.22,111.171,2.33,3.76,2.527
56-01-01,4,0.0,116.89,110.23,1.12,3.51,2.517
56-01-01,5,0.0,111.74,108.02,1.73,3.28,2.511
56-01-01,6,0.0,109.65,106.073,2.3,3.32,2.513
56-01-01,7,0.0,108.38,103.903,2.32,3.38,2.477
56-01-01,8,0.0,108.89,103.457,2.33,3.46,2.5
56-01-01,9,0.0,107.87,101.913,2.33,3.52,2.493
56-01-01,10,0.0,107.93,101.496,2.32,3.55,2.509
56-01-01,11,0.0,106.37,102.493,2.36,3.58,2.546
56-01-01,12,0.0,113.13,106.053,2.51,3.82,2.747
56-01-01,13,0.0,129.7,118.543,2.64,4.9,3.476
56-01-01,14,0.0,142.47,126.047,2.68,5.53,4.026
56-01-01,15,0.0,150.73,132.893,2.76,5.92,4.556
56-01-01,16,0.0,159.26,145.913,4.22,6.36,5.273
56-01-01,17,0.0,165.49,154.853,5.56,6.77,5.873
56-01-01,18,0.0,174.57,165.024,5.95,7.04,6.369
56-01-01,19,0.0,186.94,173.824,6.29,7.67,6.894
56-01-01,20,0.0,198.16,187.291,6.57,7.9,7.53
56-01-01,21,0.0,207.75,193.976,6.65,8.06,7.494
56-01-01,22,0.0,216.26,201.391,6.77,8.26,7.559
56-01-01,23,0.0,228.26,208.914,6.84,8.46,7.574
56-01-01,24,0.0,244.58,221.574,5.96,8.87,7.671
56-01-01,25,0.0,262.81,241.44,6.45,9.26,8.101
56-01-01,26,0.0,269.07,254.814,7.73,9.51,8.686
56-01-01,27,0.0,271.21,260.321,7.88,9.68,8.804
56-01-01,28,0.0,278.05,267.39,7.87,9.64,8.807
56-01-01,29,0.0,276.49,266.283,8.33,9.68,8.854
56-01-01,30,0.0,282.51,266.161,8.35,9.77,8.847
56-01-01,31,0.0,280.78,264.71,8.41,9.73,8.797
56-01-01,32,0.0,284.17,263.479,8.27,9.67,8.689
56-01-01,33,0.0,289.32,263.433,8.32,10.06,8.657
56-01-01,34,0.0,282.85,261.577,8.22,10.04,8.629
56-01-01,35,0.0,287.42,262.944,8.15,9.89,8.581
56-01-01,36,0.0,288.66,260.609,8.07,9.63,8.466
56-01-01,37,0.0,288.36,255.317,7.75,9.69,8.24
56-01-01,38,0.0,285.87,250.954,7.44,9.63,8.05
56-01-01,39,0.0,289.91,248.291,7.23,9.53,7.993
56-01-01,40,0.0,287.57,244.196,6.73,9.54,7.75
56-01-01,41,0.0,286.55,237.366,6.29,9.11,7.356
56-01-01,42,0.0,285.22,234.643,6.18,9.2,7.311
56-01-01,43,0.0,279.47,231.639,6.05,8.94,7.157
56-01-01,44,0.0,271.25,226.466,6.16,8.91,7.019
56-01-01,45,0.0,265.74,221.981,6.17,8.74,6.926
56-01-01,46,0.0,255.09,218.119,6.1,8.37,6.841
56-01-01,47,0.0,248.48,214.726,6.13,8.09,6.774
56-01-01,48,0.0,245.23,213.441,6.02,7.96,6.673
56-01-01,49,0.0,242.19,208.581,6.02,7.94,6.61
56-01-01,50,0.0,238.33,207.191,6.07,8.0,6.584
56-01-01,51,0.0,235.26,204.471,5.99,7.95,6.544
56-01-01,52,0.0,230.9,203.43,5.86,7.82,6.467
56-01-01,53,0.0,229.92,203.547,5.84,7.75,6.441
56-01-01,54,0.0,222.67,201.051,5.84,7.77,6.439
56-01-01,55,0.0,223.79,199.561,5.82,7.72,6.43
56-01-01,56,0.0,223.22,199.736,5.84,7.67,6.47
56-01-01,57,0.0,222.43,198.173,6.01,7.65,6.514
56-01-01,58,0.0,218.14,199.226,6.11,7.61,6.561
56-01-01,59,0.0,221.81,200.994,6.33,7.59,6.674
56-01-01,60,0.0,222.81,202.179,6.45,7.65,6.779
56-01-01,61,0.0,223.04,203.469,6.55,7.84,6.981
56-01-01,62,0.0,221.77,203.726,6.62,8.15,7.094
56-01-01,63,0.0,222.6,204.794,6.7,8.1,7.189
56-01-01,64,0.0,226.68,209.303,6.87,8.25,7.22
56-01-01,65,0.0,230.89,214.156,7.02,8.26,7.394
56-01-01,66,0.0,236.26,218.901,7.05,8.36,7.65
56-01-01,67,0.0,236.53,220.796,7.02,8.81,7.61
56-01-01,68,0.0,239.07,226.451,7.14,9.05,7.793
56-01-01,69,0.0,241.97,228.657,7.26,9.19,7.896
56-01-01,70,0.0,247.77,232.461,7.42,9.19,7.944
56-01-01,71,0.0,252.94,235.563,0.53,9.17,8.013
56-01-01,72,0.0,246.14,235.139,0.0,9.04,8.063
56-01-01,73,0.0,249.25,235.067,0.0,9.29,8.094
56-01-01,74,0.0,247.22,237.194,0.0,9.31,8.094
56-01-01,75,0.0,244.94,236.03,0.0,9.29,8.156
56-01-01,76,0.0,244.33,236.7,0.0,9.16,8.173
56-01-01,77,0.0,245.16,236.863,0.0,9.08,8.211
56-01-01,78,0.0,243.62,235.99,0.0,9.17,8.187
56-01-01,79,0.0,244.62,238.153,0.0,9.16,8.17
56-01-01,80,0.0,250.22,241.137,0.0,9.15,8.2
56-01-01,81,0.0,249.6,241.711,0.0,9.04,8.254
56-01-01,82,0.0,246.03,238.126,0.0,9.0,8.189
56-01-01,83,0.0,243.88,237.219,0.0,9.17,8.119
56-01-01,84,0.0,237.4,231.274,0.0,8.78,7.739
56-01-01,85,0.0,234.78,220.761,0.0,8.46,7.161
56-01-01,86,0.0,225.66,210.053,0.0,8.07,6.741
56-01-01,87,0.0,216.92,206.56,5.59,7.84,6.654
56-01-01,88,0.0,199.0,191.546,5.5,7.06,5.886
56-01-01,89,0.0,187.3,175.633,4.15,5.71,5.006
56-01-01,90,0.0,170.88,158.626,2.88,4.86,4.139
56-01-01,91,0.0,151.73,140.266,2.64,4.06,3.233
56-01-01,92,0.0,141.09,129.397,2.18,4.33,2.714
56-01-01,93,0.0,138.52,128.78,2.23,4.26,2.751
56-01-01,94,0.0,134.75,125.624,2.46,4.06,2.733
56-01-01,95,0.0,134.07,122.489,2.43,4.0,2.681
56-01-03,0,115.24,1069.08,559.494,3.385,5.5,4.093
56-01-03,1,113.95,1078.56,550.213,3.36,5.62,4.09
56-01-03,2,108.84,1089.86,546.14,3.485,5.745,4.086
56-01-03,3,106.31,1104.74,524.026,3.555,5.835,4.085
56-01-03,4,116.69,1117.7,495.231,3.665,5.875,4.079
56-01-03,5,107.08,1129.32,491.931,3.53,6.02,4.076
56-01-03,6,101.97,1137.43,500.471,3.485,6.14,4.049
56-01-03,7,97.07,1139.15,494.049,3.245,6.205,3.959
56-01-03,8,97.92,1138.16,484.031,3.175,6.22,3.955
56-01-03,9,99.51,1137.46,504.133,3.345,6.23,3.907
56-01-03,10,98.14,878.15,499.499,3.16,6.23,3.866
56-01-03,11,98.23,895.07,500.843,3.36,6.22,3.936
56-01-03,12,101.54,904.3,539.969,3.665,6.175,4.084
56-01-03,13,103.94,914.78,528.584,3.91,6.625,4.42
56-01-03,14,110.92,920.99,537.257,3.92,6.78,4.614
56-01-03,15,101.26,978.0,529.931,3.9,6.72,4.759
56-01-03,16,105.36,996.36,612.201,3.83,6.7,5.045
56-01-03,17,110.55,997.12,548.159,3.72,6.855,5.377
56-01-03,18,118.87,997.04,550.256,3.64,6.89,5.854
56-01-03,19,126.65,999.7,559.303,3.53,7.055,6.271
56-01-03,20,146.26,1017.4,568.05,3.305,7.055,6.683
56-01-03,21,148.82,1029.96,578.647,3.245,7.105,6.587
56-01-03,22,154.69,1035.36,581.853,3.19,7.2,6.608
56-01-03,23,155.79,1069.59,529.197,3.11,7.22,6.502
56-01-03,24,157.18,1097.85,543.719,3.105,7.28,6.403
56-01-03,25,148.19,1117.74,567.733,2.945,7.28,6.578
56-01-03,26,149.19,1118.22,598.83,3.13,7.25,6.857
56-01-03,27,144.6,1112.86,605.344,3.125,7.13,6.901
56-01-03,28,142.42,1108.7,607.619,3.15,7.07,6.894
56-01-03,29,139.68,1098.52,595.281,3.165,7.055,6.899
56-01-03,30,145.35,1105.1,588.079,3.165,7.255,6.932
56-01-03,31,140.86,1099.09,608.984,3.145,7.13,6.92
56-01-03,32,140.65,1098.41,632.577,3.135,6.985,6.833
56-01-03,33,137.52,1099.13,633.543,3.14,7.0,6.81
56-01-03,34,136.61,1091.3,629.624,3.14,7.005,6.82
56-01-03,35,137.47,1091.87,621.473,3.13,6.99,6.81
56-01-03,36,136.75,1088.65,630.397,3.13,6.98,6.705
56-01-03,37,135.72,1091.13,621.876,3.15,7.095,6.53
56-01-03,38,139.86,1087.28,605.57,3.185,7.22,6.391
56-01-03,39,142.77,1088.51,612.986,3.23,7.08,6.365
56-01-03,40,142.12,1087.5,611.1,3.22,6.945,6.15
56-01-03,41,141.32,1088.48,614.339,3.285,7.06,5.88
56-01-03,42,141.56,1095.14,591.88,3.305,7.09,5.804
56-01-03,43,140.87,1094.58,589.991,3.33,7.0,5.716
56-01-03,44,145.07,1094.84,589.467,3.395,6.685,5.611
56-01-03,45,147.22,1098.84,574.006,3.475,6.665,5.521
56-01-03,46,145.22,1105.38,570.18,3.48,6.675,5.476
56-01-03,47,148.42,1102.5,588.033,3.5,6.8,5.443
56-01-03,48,149.68,1104.74,597.997,3.505,6.88,5.409
56-01-03,49,151.7,1106.43,594.709,3.53,7.005,5.387
56-01-03,50,152.07,1117.88,592.007,3.555,7.025,5.359
56-01-03,51,147.24,1120.69,591.666,3.635,7.04,5.332
56-01-03,52,143.56,1134.6,590.731,3.76,6.92,5.316
56-01-03,53,144.17,1138.84,587.501,3.77,6.935,5.32
56-01-03,54,144.83,1135.4,586.241,3.76,6.995,5.311
56-01-03,55,145.04,1124.43,585.926,3.765,6.985,5.301
56-01-03,56,144.57,1123.3,585.011,3.795,6.875,5.326
56-01-03,57,144.81,1118.93,580.666,3.8,6.895,5.378
56-01-03,58,146.57,1114.86,557.159,3.78,6.93,5.427
56-01-03,59,151.32,1113.84,552.54,3.78,6.945,5.517
56-01-03,60,147.47,1127.53,554.236,3.79,6.925,5.603
56-01-03,61,149.93,1145.0,565.021,3.79,6.92,5.754
56-01-03,62,148.26,1141.08,572.187,3.22,7.0,5.894
56-01-03,63,167.12,1132.57,576.313,3.73,7.15,5.953
56-01-03,64,151.4,1117.8,577.139,3.325,7.085,5.968
56-01-03,65,151.46,1120.19,587.63,3.205,6.98,6.109
56-01-03,66,147.04,1108.0,530.854,3.22,6.84,6.284
56-01-03,67,142.56,1094.09,546.24,3.135,6.805,6.329
56-01-03,68,136.35,1087.74,559.156,2.965,6.75,6.444
56-01-03,69,135.76,1075.53,560.733,2.825,6.835,6.489
56-01-03,70,127.67,1071.78,568.206,2.8,6.88,6.524
56-01-03,71,123.42,1073.67,577.721,2.775,6.865,6.59
56-01-03,72,117.76,1071.5,596.733,2.745,6.96,6.632
56-01-03,73,113.43,1068.11,575.794,2.72,7.055,6.668
56-01-03,74,110.96,1064.38,577.206,2.73,7.045,6.68
56-01-03,75,107.79,1059.34,595.371,2.735,7.025,6.685
56-01-03,76,108.51,1053.59,572.164,2.735,6.98,6.668
56-01-03,77,110.01,1050.49,558.38,2.73,6.985,6.673
56-01-03,78,106.87,1046.41,586.589,2.71,7.03,6.643
56-01-03,79,103.06,1043.95,604.341,2.69,7.015,6.603
56-01-03,80,94.57,1040.0,624.686,2.48,7.015,6.604
56-01-03,81,92.1,1037.46,615.783,2.43,7.0,6.656
56-01-03,82,89.61,1037.05,620.439,2.3,6.935,6.642
56-01-03,83,87.33,1036.01,569.624,2.115,6.915,6.606
56-01-03,84,87.44,1033.05,583.866,2.11,6.82,6.345
56-01-03,85,89.01,902.99,619.656,2.195,6.665,5.946
56-01-03,86,91.84,894.66,585.244,2.285,6.545,5.714
56-01-03,87,92.61,887.87,557.647,2.39,6.495,5.552
56-01-03,88,92.29,868.57,562.871,2.545,6.23,5.053
56-01-03,89,93.12,847.74,560.926,2.75,5.855,4.71
56-01-03,90,94.04,957.83,576.18,2.79,5.65,4.456
56-01-03,91,94.18,1033.88,565.963,2.835,5.475,4.211
56-01-03,92,100.81,1044.16,564.559,2.87,5.4,4.082
56-01-03,93,105.23,1045.36,561.746,2.92,5.38,4.1
56-01-03,94,107.56,1049.85,549.707,3.125,5.395,4.106
56-01-03,95,116.41,1059.52,557.807,3.295,5.435,4.103
56-01-05,0,267.23,308.72,281.749,3.46,5.4,3.913
56-01-05,1,255.29,304.24,275.711,3.1,5.04,3.796
56-01-05,2,255.55,301.7,267.059,3.17,5.13,3.704
56-01-05,3,247.36,297.33,258.896,3.14,5.21,3.583
56-01-05,4,242.04,278.05,255.213,3.15,4.57,3.524
56-01-05,5,237.79,270.56,250.351,3.06,4.31,3.479
56-01-05,6,236.21,269.16,245.973,3.1,4.35,3.444
56-01-05,7,235.31,266.91,239.639,3.08,4.39,3.331
56-01-05,8,234.01,264.64,239.19,3.08,4.43,3.337
56-01-05,9,230.63,262.29,238.261,3.09,4.46,3.283
56-01-05,10,230.13,262.04,238.339,3.08,4.49,3.294
56-01-05,11,232.87,263.81,237.954,3.15,4.5,3.356
56-01-05,12,235.76,284.73,252.546,3.35,5.02,3.881
56-01-05,13,241.69,304.19,274.224,3.42,6.39,4.923
56-01-05,14,242.02,318.58,287.433,3.45,6.99,5.61
56-01-05,15,248.67,334.35,301.271,3.74,7.67,6.244
56-01-05,16,309.26,354.8,331.827,6.67,8.52,7.431
56-01-05,17,320.8,375.69,350.227,7.4,8.96,8.229
56-01-05,18,329.8,387.19,363.289,7.88,10.08,9.096
56-01-05,19,344.8,415.39,383.691,8.39,11.27,9.977
56-01-05,20,360.31,454.81,425.177,8.6,12.12,11.374
56-01-05,21,372.7,466.65,433.706,8.74,12.14,11.241
56-01-05,22,377.29,495.02,446.833,9.08,13.06,11.361
56-01-05,23,397.57,528.99,463.387,9.29,13.82,11.401
56-01-05,24,441.92,608.94,508.7,9.21,15.46,12.027
56-01-05,25,483.23,650.91,560.123,11.27,16.66,13.396
56-01-05,26,519.05,686.46,596.541,11.99,17.26,14.643
56-01-05,27,533.87,684.85,605.627,12.49,17.46,14.877
56-01-05,28,553.77,689.94,615.019,12.55,17.28,14.989
56-01-05,29,569.74,688.2,614.779,13.33,17.14,15.089
56-01-05,30,570.58,698.45,611.573,13.56,17.13,14.997
56-01-05,31,573.47,695.22,607.62,13.47,17.24,14.839
56-01-05,32,567.85,708.33,606.529,12.93,17.58,14.607
56-01-05,33,558.27,709.55,604.899,12.7,17.95,14.461
56-01-05,34,554.14,715.57,605.204,12.62,17.94,14.429
56-01-05,35,547.86,706.16,603.823,12.35,17.67,14.297
56-01-05,36,542.12,701.76,598.773,11.74,17.16,13.983
56-01-05,37,534.66,699.31,588.633,11.11,16.96,13.643
56-01-05,38,518.18,688.5,576.163,10.58,17.03,13.263
56-01-05,39,510.41,679.3,569.417,10.47,17.04,13.103
56-01-05,40,491.66,680.96,558.096,9.73,17.07,12.503
56-01-05,41,485.55,674.43,546.086,9.23,16.4,11.966
56-01-05,42,482.88,655.02,541.866,9.25,16.52,12.006
56-01-05,43,466.31,631.48,529.447,9.16,16.2,11.869
56-01-05,44,459.72,621.15,520.374,9.33,15.31,11.529
56-01-05,45,454.45,615.38,513.01,9.31,15.32,11.286
56-01-05,46,450.63,611.38,506.024,9.24,14.85,11.059
56-01-05,47,450.32,588.73,503.057,9.22,14.16,10.86
56-01-05,48,449.54,583.79,499.431,9.08,13.92,10.636
56-01-05,49,448.63,572.34,489.493,9.11,13.59,10.497
56-01-05,50,441.82,569.39,483.547,9.1,13.23,10.369
56-01-05,51,427.59,554.46,480.903,8.93,12.91,10.211
56-01-05,52,431.63,538.57,479.827,8.95,12.67,10.127
56-01-05,53,438.91,539.74,477.544,8.98,12.46,10.106
56-01-05,54,445.06,535.29,471.964,8.77,12.22,10.013
56-01-05,55,436.0,525.5,467.847,9.03,12.05,9.999
56-01-05,56,432.58,519.66,465.113,8.72,11.89,10.051
56-01-05,57,403.36,521.98,466.356,8.63,11.66,10.013
56-01-05,58,438.26,526.9,467.04,9.23,11.47,9.991
56-01-05,59,438.84,523.74,467.387,9.0,11.51,10.064
56-01-05,60,444.29,524.7,470.733,9.18,11.62,10.201
56-01-05,61,440.6,539.58,476.911,9.36,11.96,10.379
56-01-05,62,431.0,543.25,481.437,9.39,12.21,10.5
56-01-05,63,435.41,536.29,484.363,9.45,12.46,10.603
56-01-05,64,452.12,542.66,489.516,9.67,12.79,10.787
56-01-05,65,459.96,553.69,496.087,10.03,13.1,11.19
56-01-05,66,461.59,576.13,503.344,10.1,13.32,11.639
56-01-05,67,454.18,566.0,506.877,9.61,13.49,11.431
56-01-05,68,15.14,583.29,523.246,0.0,13.6,11.756
56-01-05,69,0.0,607.95,529.61,0.0,13.71,11.916
56-01-05,70,284.98,612.86,511.446,4.26,13.79,12.32
56-01-05,71,345.15,601.57,509.173,10.01,13.97,12.52
56-01-05,72,358.46,627.49,516.579,11.23,14.27,12.73
56-01-05,73,424.65,621.4,522.286,11.18,14.35,12.713
56-01-05,74,500.87,610.23,533.19,11.16,14.14,12.737
56-01-05,75,350.75,601.38,502.513,11.35,14.53,13.1
56-01-05,76,351.19,617.22,504.866,11.7,14.62,13.217
56-01-05,77,346.57,624.04,505.724,11.69,14.82,13.303
56-01-05,78,346.1,623.59,504.591,11.49,14.68,13.22
56-01-05,79,341.09,627.6,503.97,11.61,14.7,13.244
56-01-05,80,505.27,623.49,546.507,11.44,14.13,13.08
56-01-05,81,500.2,642.57,557.687,11.3,14.43,13.166
56-01-05,82,495.91,625.6,547.516,10.25,14.13,12.906
56-01-05,83,493.75,606.81,539.416,11.06,14.05,12.704
56-01-05,84,435.15,576.87,513.541,9.29,13.26,11.72
56-01-05,85,415.9,556.06,490.779,8.02,12.5,10.74
56-01-05,86,404.1,529.2,470.653,7.24,11.77,10.064
56-01-05,87,425.62,500.66,460.051,8.93,11.34,9.846
56-01-05,88,384.69,449.52,424.386,7.55,9.51,8.503
56-01-05,89,364.18,439.73,407.429,6.05,8.6,7.807
56-01-05,90,325.22,417.0,373.889,4.65,7.82,6.643
56-01-05,91,312.17,370.73,333.667,3.93,6.67,5.223
56-01-05,92,286.84,356.12,312.174,3.14,6.78,4.37
56-01-05,93,290.02,341.1,310.129,3.16,6.31,4.431
56-01-05,94,281.37,327.88,304.247,3.75,5.81,4.33
56-01-05,95,275.7,318.99,293.559,3.63,5.66,4.159
56-03-01,0,176.25,205.32,,3.0,3.73,
56-03-01,1,171.02,199.6,,1.57,3.85,
56-03-01,2,165.03,193.1,,2.9,3.97,
56-03-01,3,161.71,187.49,,2.85,4.1,
56-03-01,4,153.71,180.14,,2.82,3.82,
56-03-01,5,153.28,175.97,,2.75,3.77,
56-03-01,6,147.57,171.07,,2.76,3.85,
56-03-01,7,148.04,166.2,,1.455,3.92,
56-03-01,8,146.63,165.22,,2.79,3.99,
56-03-01,9,146.05,164.63,,2.8,4.04,
56-03-01,10,145.14,162.79,,2.85,4.06,
56-03-01,11,144.52,163.71,,2.9,4.09,
56-03-01,12,150.48,170.57,,2.94,4.24,
56-03-01,13,166.45,191.85,,3.94,5.07,
56-03-01,14,181.71,200.5,,4.67,5.75,
56-03-01,15,186.0,216.85,,5.19,6.67,
56-03-01,16,205.41,220.17,,6.03,7.3,
56-03-01,17,217.33,237.8,,6.36,7.65,
56-03-01,18,223.06,249.12,,6.78,8.04,
56-03-01,19,229.46,271.45,,7.21,8.74,
56-03-01,20,241.12,299.33,,7.43,9.19,
56-03-01,21,249.25,323.47,,7.52,9.44,
56-03-01,22,262.81,340.66,,7.76,9.69,
56-03-01,23,276.91,375.86,,7.89,10.14,
56-03-01,24,307.11,419.99,,8.6,10.85,
56-03-01,25,334.73,459.12,,9.05,11.53,
56-03-01,26,362.25,471.84,,9.43,11.88,
56-03-01,27,379.19,478.34,,9.75,12.1,
56-03-01,28,378.11,477.29,,9.46,12.12,
56-03-01,29,396.61,477.49,,10.03,12.14,
56-03-01,30,405.6,484.04,,10.13,12.0,
56-03-01,31,412.17,492.84,,10.45,12.02,
56-03-01,32,412.52,492.52,,10.59,12.16,
56-03-01,33,410.18,493.61,,10.63,12.34,
56-03-01,34,400.47,496.54,,10.73,12.27,
56-03-01,35,392.02,496.54,,5.19,12.17,
56-03-01,36,391.46,497.96,,5.24,12.2,
56-03-01,37,380.35,494.79,,9.93,12.18,
56-03-01,38,374.34,497.86,,4.825,11.94,
56-03-01,39,364.76,490.59,471.58,4.615,12.05,5.98
56-03-01,40,350.62,485.23,464.694,4.195,12.07,5.868
56-03-01,41,336.72,467.53,457.807,8.04,11.42,5.756
56-03-01,42,335.25,465.58,450.921,5.035,11.24,5.644
56-03-01,43,328.47,457.4,444.035,4.105,11.22,5.532
56-03-01,44,319.32,449.04,437.148,7.67,11.22,5.419
56-03-01,45,317.5,444.64,430.262,7.76,10.95,5.307
56-03-01,46,319.56,424.24,423.376,7.72,10.78,5.195
56-03-01,47,315.55,415.66,416.489,7.65,10.44,5.083
56-03-01,48,305.95,413.87,409.603,7.77,10.18,4.971
56-03-01,49,309.91,405.11,402.717,7.75,10.13,4.859
56-03-01,50,312.65,396.44,395.831,4.14,10.03,4.747
56-03-01,51,303.57,397.23,388.944,7.58,9.83,4.635
56-03-01,52,297.36,386.09,382.058,3.975,9.68,4.523
56-03-01,53,298.76,382.32,375.172,7.62,9.57,4.411
56-03-01,54,294.74,371.18,368.285,7.61,9.54,4.298
56-03-01,55,294.36,368.59,361.399,7.52,9.46,4.186
56-03-01,56,292.8,363.2,354.513,7.54,9.39,4.074
56-03-01,57,290.36,360.41,347.626,7.6,9.35,3.962
56-03-01,58,297.1,363.45,340.74,3.85,9.3,3.85
56-03-01,59,295.14,357.75,342.603,7.71,9.26,3.916
56-03-01,60,300.4,352.92,344.467,4.3,9.3,3.982
56-03-01,61,296.77,357.44,346.33,4.04,9.49,4.048
56-03-01,62,297.18,368.59,348.193,7.86,9.89,4.113
56-03-01,63,295.68,362.16,350.057,7.96,9.93,4.179
56-03-01,64,305.94,370.15,351.92,4.245,10.12,4.245
56-03-01,65,311.23,366.8,,4.32,9.99,
56-03-01,66,319.28,383.61,,8.43,10.15,
56-03-01,67,321.37,385.87,,8.45,10.18,
56-03-01,68,328.47,384.05,,4.515,10.32,
56-03-01,69,336.66,387.43,,8.71,10.51,
56-03-01,70,342.94,401.17,,8.94,10.69,
56-03-01,71,353.38,410.1,,8.98,10.62,
56-03-01,72,365.06,432.29,,9.38,11.06,
56-03-01,73,367.04,428.06,,9.37,11.24,
56-03-01,74,366.2,428.26,,9.34,11.28,
56-03-01,75,365.48,430.45,,9.42,11.26,
56-03-01,76,379.56,434.54,,9.58,11.17,
56-03-01,77,377.76,428.97,,9.64,11.06,
56-03-01,78,375.04,426.23,,9.49,11.12,
56-03-01,79,380.23,427.99,,9.51,11.16,
56-03-01,80,382.05,435.06,,9.44,11.14,
56-03-01,81,375.91,438.72,,9.39,11.03,
56-03-01,82,368.52,425.41,,8.04,10.93,
56-03-01,83,363.41,411.07,,9.26,10.82,
56-03-01,84,337.66,398.0,,8.13,10.48,
56-03-01,85,327.12,378.83,,7.74,10.08,
56-03-01,86,329.02,368.47,,7.7,9.69,
56-03-01,87,321.64,354.96,,7.64,9.42,
56-03-01,88,290.62,331.42,,6.58,8.25,
56-03-01,89,269.9,305.45,,4.87,6.8,
56-03-01,90,237.85,283.55,,3.93,5.85,
56-03-01,91,220.62,253.68,,3.34,4.7,
56-03-01,92,196.87,229.09,,2.61,3.97,
56-03-01,93,197.58,227.94,,2.7,4.01,
56-03-01,94,190.37,227.16,,3.04,3.92,
56-03-01,95,184.78,218.77,,2.99,3.84,
56-03-05,0,,,,,,
56-03-05,1,,,,,,
56-03-05,2,,,,,,
56-03-05,3,,,,,,
56-03-05,4,,,,,,
56-03-05,5,,,,,,
56-03-05,6,,,,,,
56-03-05,7,254.31,254.31,,13.42,13.42,
56-03-05,8,254.31,254.31,,13.42,13.42,
56-03-05,9,254.31,254.31,,13.42,13.42,
56-03-05,10,254.31,254.31,,13.42,13.42,
56-03-05,11,254.31,254.31,,13.42,13.42,
56-03-05,12,254.31,254.31,,13.42,13.42,
56-03-05,13,254.31,254.31,,13.42,13.42,
56-03-05,14,254.31,254.31,,13.42,13.42,
56-03-05,15,254.31,254.31,,13.42,13.42,
56-03-05,16,254.31,254.31,,13.42,13.42,
56-03-05,17,254.31,254.31,,13.42,13.42,
56-03-05,18,254.31,254.31,,13.42,13.42,
56-03-05,19,254.31,254.31,,13.42,13.42,
56-03-05,20,254.31,254.31,,13.42,13.42,
56-03-05,21,254.31,254.31,,13.42,13.42,
56-03-05,22,254.31,254.31,,13.42,13.42,
56-03-05,23,254.31,254.31,,13.42,13.42,
56-03-05,24,254.31,254.31,,13.42,13.42,
56-03-05,25,254.31,254.31,,13.42,13.42,
56-03-05,26,254.31,254.31,,13.42,13.42,
56-03-05,27,254.31,254.31,,13.42,13.42,
56-03-05,28,254.31,254.31,,13.42,13.42,
56-03-05,29,254.31,254.31,,13.42,13.42,
56-03-05,30,254.31,254.31,,13.42,13.42,
56-03-05,31,254.31,254.31,,13.42,13.42,
56-03-05,32,254.31,254.31,,13.42,13.42,
56-03-05,33,254.31,254.31,,13.42,13.42,
56-03-05,34,254.31,254.31,,13.42,13.42,
56-03-05,35,254.31,254.31,,13.42,13.42,
56-03-05,36,254.31,254.31,,13.42,13.42,
56-03-05,37,254.31,254.31,,13.42,13.42,
56-03-05,38,254.31,254.31,,13.42,13.42,
56-03-05,39,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,40,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,41,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,42,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,43,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,44,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,45,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,46,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,47,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,48,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,49,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,50,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,51,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,52,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,53,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,54,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,55,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,56,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,57,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,58,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,59,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,60,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,61,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,62,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,63,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,64,254.31,254.31,254.31,13.42,13.42,13.42
56-03-05,65,254.31,254.31,,13.42,13.42,
56-03-05,66,,,,,,
56-03-05,67,,,,,,
56-03-05,68,,,,,,
56-03-05,69,,,,,,
56-03-05,70,,,,,,
56-03-05,71,,,,,,
56-03-05,72,,,,,,
56-03-05,73,,,,,,
56-03-05,74,,,,,,
56-03-05,75,,,,,,
56-03-05,76,,,,,,
56-03-05,77,,,,,,
56-03-05,78,,,,,,
56-03-05,79,,,,,,
56-03-05,80,,,,,,
56-03-05,81,,,,,,
