dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,cusum_rise_days,mnf_recovered,mnf_excess_ratio,excess_too_small,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,last_data_date,last_day_coverage,last_day_full,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,rtu_zigzag_ratio,rtu_zigzag_flag,generated_at
DM-54-04-03-03,DM-54-04-03-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,16.0,17.946,3.239,24.425,21.186,-0.358,ลดลงเล็กน้อย,False,12.957,False,False,False,,True,-0.1085,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00086,,0.0,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
DM-54-05-01-02,DM-54-05-01-02,C,ok,MNF ล่าสุด (142.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-44.2 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (164.7 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,142.0,164.696,44.521,253.738,209.217,1.789,เพิ่มขึ้นชัดเจน,True,178.083,False,False,False,,True,-0.1378,True,False,5,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00099,,0.0,RESIDENTIAL,PVC,0.4787,False,2026-09-08 07:56:48
DM-54-05-02-01,DM-54-05-02-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 3.2 m³/hr (5.1% ของค่าเฉลี่ยฐาน 62.4 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:15,03:15,65.625,62.429,3.711,69.851,66.14,2.683,เพิ่มขึ้นชัดเจน,True,14.844,False,False,False,,False,0.0512,True,False,3,False,False,2.946,70.71,14,2026-09-06,96,True,0.0,7e-05,,70.71,RESIDENTIAL,PVC,0.4681,False,2026-09-08 07:56:48
DM-54-06-04-02,DM-54-06-04-02,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 42 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,00:45,02:45,33.5,18.491,2.312,23.116,20.803,1.167,เพิ่มขึ้นเล็กน้อย,False,9.249,True,False,True,2.0,False,0.8117,False,True,42,True,False,13.467,323.21,14,2026-09-06,96,True,1e-05,0.0003,ใกล้กับ RTU (< 2 กม. โดยประมาณ),323.21,RESIDENTIAL,PVC,0.4783,False,2026-09-08 07:56:48
DM-54-06-04-03,DM-54-06-04-03,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 27 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,22:30,00:30,50.25,31.259,3.084,37.427,34.343,1.886,เพิ่มขึ้นชัดเจน,True,12.337,True,False,True,5.0,False,0.6075,False,True,27,True,False,23.241,557.79,14,2026-09-06,96,True,0.0,0.00042,ใกล้กับ RTU (< 2 กม. โดยประมาณ),557.79,RESIDENTIAL,PVC,0.2766,False,2026-09-08 07:56:48
DM-54-07-03-01,DM-54-07-03-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 15.3 m³/hr (14.0% ของค่าเฉลี่ยฐาน 109.4 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,00:45,02:45,124.75,109.42,4.689,118.797,114.108,1.527,เพิ่มขึ้นเล็กน้อย,False,18.755,True,False,True,4.0,False,0.1401,True,True,19,True,False,13.747,329.93,14,2026-09-06,96,True,0.0,0.00011,,329.93,RESIDENTIAL,PVC,0.4574,False,2026-09-08 07:56:48
DM-54-08-03-01,DM-54-08-03-01,C,ok,MNF ล่าสุด (38.8 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+149.5 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (131.3 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,11:30,13:30,38.75,131.335,109.572,350.478,240.906,-0.716,ลดลงเล็กน้อย,False,438.287,True,False,True,2.0,True,-0.705,True,False,0,False,False,149.54,3588.96,14,2026-09-06,96,True,0.0,6.21429,,3588.96,RESIDENTIAL,PVC,0.5957,False,2026-09-08 07:56:48
DM-54-09-01-01,DM-54-09-01-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 6.5 m³/hr (8.9% ของค่าเฉลี่ยฐาน 72.4 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,22:30,00:30,78.875,72.411,5.684,83.779,78.095,1.886,เพิ่มขึ้นชัดเจน,True,22.736,True,True,False,11.0,False,0.0893,True,True,15,True,False,12.131,291.14,14,2026-09-06,96,True,1e-05,0.00094,,291.14,RESIDENTIAL,PVC,0.3191,False,2026-09-08 07:56:48
DM-54-09-01-02,DM-54-09-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),20:15,22:15,30.5,30.5,1.525,33.55,32.025,0.0,ทรงตัว,False,6.1,False,False,False,,True,0.0,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,,False,2026-09-08 07:56:48
DM-54-09-02-01,DM-54-09-02-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 13 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,22:30,00:30,129.375,107.473,10.974,129.421,118.447,1.347,เพิ่มขึ้นเล็กน้อย,False,43.895,True,False,True,4.0,False,0.2038,False,True,13,True,False,24.527,588.64,14,2026-09-06,96,True,0.0,0.00028,ใกล้กับ RTU (< 2 กม. โดยประมาณ),588.64,RESIDENTIAL,PVC,0.4043,False,2026-09-08 07:56:48
DM-54-09-07-01,DM-54-09-07-01,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,21:30,23:30,99.0,60.857,25.099,111.056,85.956,2.088,เพิ่มขึ้นชัดเจน,True,100.397,True,False,True,4.0,False,0.6268,False,False,6,False,False,39.851,956.43,14,2026-09-06,96,True,1e-05,0.0523,ไกลจาก RTU (> 2 กม. โดยประมาณ),956.43,RESIDENTIAL,PVC,0.2447,False,2026-09-08 07:56:48
DM-55-01-01-01,DM-55-01-01-01,C,ok,MNF ล่าสุด (91.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.2 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (98.7 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,91.625,98.661,5.482,109.624,104.143,-0.09,ลดลงเล็กน้อย,False,21.927,False,False,False,,True,-0.0713,True,True,13,True,False,0.0,0.0,14,2026-09-06,96,True,1e-05,0.0005,,0.0,RESIDENTIAL,PVC,0.5532,False,2026-09-08 07:56:48
DM-55-01-02-01,DM-55-01-02-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 24 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,23:15,01:15,90.25,65.625,4.472,74.57,70.097,0.269,เพิ่มขึ้นเล็กน้อย,False,17.89,True,False,True,1.0,False,0.3752,False,True,24,True,False,23.5,564.0,14,2026-09-06,96,True,1e-05,0.00049,ใกล้กับ RTU (< 2 กม. โดยประมาณ),564.0,RESIDENTIAL,PVC,0.2128,False,2026-09-08 07:56:48
DM-55-01-03-01,DM-55-01-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,46.625,49.634,2.347,54.328,51.981,0.635,เพิ่มขึ้นเล็กน้อย,False,9.387,False,False,False,,True,-0.0606,True,False,7,True,False,0.408,9.79,14,2026-09-06,96,True,3e-05,0.00512,,9.79,RESIDENTIAL,PVC,0.5638,False,2026-09-08 07:56:48
DM-55-02-02-01,DM-55-02-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),21:00,23:00,191.875,133.946,60.034,254.015,193.981,-0.179,ลดลงเล็กน้อย,False,240.137,False,False,False,,False,0.4325,False,False,3,False,False,31.304,751.29,14,2026-09-06,96,True,1e-05,0.0006,,751.29,RESIDENTIAL,PVC,0.3298,False,2026-09-08 07:56:48
DM-55-02-03-01,DM-55-02-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,80.125,104.839,8.991,122.822,113.831,0.629,เพิ่มขึ้นเล็กน้อย,False,35.966,False,False,False,,True,-0.2357,True,False,4,True,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.4574,False,2026-09-08 07:56:48
DM-55-03-02-01,DM-55-03-02-01,C,ok,MNF ล่าสุด (149.0 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-18.2 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (173.5 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:15,03:15,149.0,173.509,57.711,288.93,231.22,1.789,เพิ่มขึ้นชัดเจน,True,230.843,False,False,False,,True,-0.1413,True,False,3,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,3e-05,,0.0,RESIDENTIAL,PVC,0.4086,False,2026-09-08 07:56:48
DM-55-03-03-01,DM-55-03-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,185.0,185.812,9.139,204.09,194.951,-0.371,ลดลงเล็กน้อย,False,36.555,False,False,False,,True,-0.0044,True,False,7,True,False,4.688,112.5,14,2026-09-06,96,True,0.0,0.00029,,112.5,RESIDENTIAL,PVC,0.4681,False,2026-09-08 07:56:48
DM-55-04-01-04,DM-55-04-01-04,C,ok,MNF ล่าสุด (12.5 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+0.5 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (12.9 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,12.5,12.884,1.518,15.92,14.402,0.629,เพิ่มขึ้นเล็กน้อย,False,6.072,False,False,False,,True,-0.0298,True,True,8,True,False,0.491,11.79,14,2026-09-06,96,True,0.0,0.00214,,11.79,RESIDENTIAL,PVC,0.5914,False,2026-09-08 07:56:48
DM-55-04-02-02,DM-55-04-02-02,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 15 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,19:45,21:45,131.625,74.08,45.138,164.356,119.218,1.431,เพิ่มขึ้นเล็กน้อย,False,180.551,True,False,True,6.0,False,0.7768,False,True,15,True,False,50.836,1220.07,14,2026-09-06,96,True,3e-05,0.00221,ไกลจาก RTU (> 2 กม. โดยประมาณ),1220.07,RESIDENTIAL,PVC,0.383,False,2026-09-08 07:56:48
DM-55-04-02-03,DM-55-04-02-03,C,ok,MNF ล่าสุด (18.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.4 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (22.4 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,18.625,22.366,1.099,24.565,23.465,-0.721,ลดลงเล็กน้อย,False,4.398,True,True,True,1.0,True,-0.1673,True,False,2,True,False,0.0,0.0,14,2026-09-06,96,True,0.00014,18.89286,,0.0,RESIDENTIAL,PVC,0.5269,False,2026-09-08 07:56:48
DM-55-04-03-01,DM-55-04-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:30,04:30,18.875,26.438,5.964,38.366,32.402,0.0,ทรงตัว,False,23.857,False,False,False,,True,-0.2861,True,False,1,False,False,1.229,29.5,14,2026-09-06,96,True,0.00014,16.71429,,29.5,RESIDENTIAL,PVC,0.4409,False,2026-09-08 07:56:48
DM-55-04-03-02,DM-55-04-03-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 0.2 m³/hr (0.2% ของค่าเฉลี่ยฐาน 103.4 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,103.625,103.393,2.673,108.739,106.066,0.716,เพิ่มขึ้นเล็กน้อย,False,10.692,True,False,True,2.0,False,0.0022,True,True,18,True,False,9.69,232.57,14,2026-09-06,96,True,0.0,0.00078,,232.57,RESIDENTIAL,PVC,0.5213,False,2026-09-08 07:56:48
DM-55-04-03-04,DM-55-04-03-04,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),03:45,05:45,85.125,70.25,8.428,87.105,78.678,0.716,เพิ่มขึ้นเล็กน้อย,False,33.71,False,False,False,,False,0.2117,False,False,2,True,False,6.292,151.0,14,2026-09-06,96,True,2e-05,0.00139,,151.0,RESIDENTIAL,PVC,0.5269,False,2026-09-08 07:56:48
DM-55-04-03-05,DM-55-04-03-05,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,58.75,91.518,8.711,108.939,100.229,0.716,เพิ่มขึ้นเล็กน้อย,False,34.843,False,False,False,,True,-0.358,True,False,3,True,False,0.0,0.0,14,2026-09-06,96,True,1e-05,0.1,,0.0,RESIDENTIAL,PVC,0.5376,False,2026-09-08 07:56:48
DM-55-04-04-01,DM-55-04-04-01,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 24.7 m³/hr (18.5% ของค่าเฉลี่ยฐาน 133.6 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,22:30,00:30,158.25,133.562,28.342,190.246,161.904,-0.09,ลดลงเล็กน้อย,False,113.367,True,False,False,8.0,False,0.1848,True,False,5,False,False,24.354,584.5,14,2026-09-06,96,True,1e-05,0.00439,,584.5,RESIDENTIAL,PVC,0.4362,False,2026-09-08 07:56:48
DM-55-04-05-01,DM-55-04-05-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),20:45,22:45,223.0,118.848,23.103,165.054,141.951,0.358,เพิ่มขึ้นเล็กน้อย,False,92.411,True,False,True,2.0,False,0.8763,False,True,25,False,False,81.527,1956.64,14,2026-09-06,96,True,2e-05,0.5094,ไกลจาก RTU (> 2 กม. โดยประมาณ),1956.64,RESIDENTIAL,PVC,0.3404,False,2026-09-08 07:56:48
DM-55-05-02-01,DM-55-05-02-01,B,watch,Flow สูงกว่าเกณฑ์ต่อเนื่อง 28 intervals พร้อมแรงดันตก แต่ไม่ใช่การเปลี่ยนแปลงฉับพลันใน 1-2 วัน (น่าจะเป็นรั่วที่ดำเนินมาระยะหนึ่งแล้วและขยายจนคงที่) — ควรตรวจสอบโดยเร็วแต่ไม่ใช่เหตุฉุกเฉินแบบท่อแตกใหม่,21:15,23:15,228.375,91.723,31.448,154.619,123.171,1.789,เพิ่มขึ้นชัดเจน,True,125.792,True,False,True,2.0,False,1.4898,False,True,28,True,False,119.027,2856.64,14,2026-09-06,96,True,2e-05,0.00044,ใกล้กับ RTU (< 2 กม. โดยประมาณ),2856.64,RESIDENTIAL,PVC,0.2151,False,2026-09-08 07:56:48
DM-55-05-03-02,DM-55-05-03-02,C,ok,MNF ล่าสุด (18.6 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-15.4 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (81.2 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,18.625,81.17,7.146,95.462,88.316,-0.629,ลดลงเล็กน้อย,False,28.585,False,False,False,,True,-0.7705,True,True,16,True,False,0.0,0.0,14,2026-09-06,96,True,1e-05,0.00049,,0.0,RESIDENTIAL,PVC,0.4362,False,2026-09-08 07:56:48
DM-55-05-03-03,DM-55-05-03-03,C,ok,MNF ล่าสุด (51.2 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+6.6 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (56.9 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,51.25,56.893,4.521,65.935,61.414,0.09,เพิ่มขึ้นเล็กน้อย,False,18.084,True,True,True,5.0,True,-0.0992,True,False,4,True,False,6.607,158.57,14,2026-09-06,96,True,2e-05,0.03505,,158.57,RESIDENTIAL,PVC,0.4468,False,2026-09-08 07:56:48
DM-55-05-04-01,DM-55-05-04-01,C,ok,MNF ล่าสุด (4.2 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+5.1 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (23.1 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:30,03:30,4.25,23.107,7.259,37.625,30.366,0.537,เพิ่มขึ้นเล็กน้อย,False,29.035,True,True,True,1.0,True,-0.8161,True,True,20,True,False,5.101,122.43,14,2026-09-06,96,True,3e-05,0.00046,,122.43,RESIDENTIAL,PVC,0.3696,False,2026-09-08 07:56:48
DM-55-05-05-01,DM-55-05-05-01,C,ok,MNF ล่าสุด (9.1 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.3 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (17.8 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:00,03:00,9.125,17.848,2.538,22.925,20.386,-0.988,ลดลงเล็กน้อย,False,10.153,True,True,False,8.0,True,-0.4887,True,False,7,True,False,0.0,0.0,14,2026-09-06,96,True,8e-05,0.00411,,0.0,RESIDENTIAL,PVC,0.4255,False,2026-09-08 07:56:48
DM-55-06-03-02,DM-55-06-03-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,33.25,28.795,2.316,33.427,31.111,0.629,เพิ่มขึ้นเล็กน้อย,False,9.265,False,False,False,,False,0.1547,True,False,6,True,False,3.205,76.93,14,2026-09-06,96,True,8e-05,0.00412,,76.93,RESIDENTIAL,PVC,0.5484,False,2026-09-08 07:56:48
DM-55-06-03-04,DM-55-06-03-04,C,ok,MNF ล่าสุด (63.1 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+2.9 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (64.6 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,63.125,64.634,1.666,67.966,66.3,0.629,เพิ่มขึ้นเล็กน้อย,False,6.664,True,True,True,2.0,True,-0.0233,True,False,3,True,False,2.908,69.79,14,2026-09-06,96,True,3e-05,0.00238,,69.79,RESIDENTIAL,PVC,0.4731,False,2026-09-08 07:56:48
DM-55-06-07-10,DM-55-06-07-10,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 18.4 m³/hr (16.7% ของค่าเฉลี่ยฐาน 110.1 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,02:30,04:30,128.5,110.107,10.875,131.856,120.982,1.706,เพิ่มขึ้นชัดเจน,True,43.499,True,True,True,1.0,False,0.167,True,False,2,False,False,48.185,1156.43,14,2026-09-06,96,True,0.0,0.00082,,1156.43,RESIDENTIAL,PVC,0.5161,False,2026-09-08 07:56:48
DM-55-07-01-02,DM-55-07-01-02,C,ok,MNF ล่าสุด (137.9 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-10.9 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (156.2 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,137.875,156.25,16.851,189.953,173.101,-2.065,ลดลงชัดเจน,True,67.406,False,False,False,,True,-0.1176,True,False,4,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.00011,,0.0,RESIDENTIAL,PVC,0.4149,False,2026-09-08 07:56:48
DM-55-07-02-01,DM-55-07-02-01,C,ok,MNF ล่าสุด (108.1 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (+3.9 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (120.6 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,00:45,02:45,108.125,120.643,10.662,141.968,131.305,-0.894,ลดลงเล็กน้อย,False,42.65,True,False,True,2.0,True,-0.1038,True,False,0,False,False,3.94,94.57,14,2026-09-06,96,True,1e-05,19.21429,,94.57,RESIDENTIAL,PVC,0.5745,False,2026-09-08 07:56:48
DM-55-07-03-01,DM-55-07-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,47.125,85.402,17.179,119.761,102.581,1.073,เพิ่มขึ้นเล็กน้อย,False,68.718,False,False,False,,True,-0.4482,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,2e-05,20.07143,,0.0,RESIDENTIAL,PVC,0.5638,False,2026-09-08 07:56:48
DM-55-07-03-02,DM-55-07-03-02,C,ok,MNF ล่าสุด (45.9 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-0.5 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (41.1 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,22:15,00:15,45.875,41.089,5.744,52.577,46.833,-1.073,ลดลงเล็กน้อย,False,22.976,True,False,True,2.0,True,0.1165,True,False,2,True,False,0.0,0.0,14,2026-09-06,96,True,2e-05,0.1,,0.0,RESIDENTIAL,PVC,0.4362,False,2026-09-08 07:56:48
DM-55-07-04-02,DM-55-07-04-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:15,04:15,104.375,128.705,5.015,138.735,133.72,0.0,ทรงตัว,False,20.059,False,False,False,,True,-0.189,True,False,0,False,False,0.0,0.0,14,2026-09-06,96,True,0.0,0.1,,0.0,RESIDENTIAL,PVC,0.5,False,2026-09-08 07:56:48
DM-55-07-05-02,DM-55-07-05-02,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 6.6 m³/hr (11.2% ของค่าเฉลี่ยฐาน 58.7 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,22:30,00:30,65.25,58.679,4.274,67.227,62.953,0.09,เพิ่มขึ้นเล็กน้อย,False,17.096,True,False,True,7.0,False,0.112,True,True,24,True,False,8.53,204.71,14,2026-09-06,96,True,3e-05,0.00082,,204.71,RESIDENTIAL,PVC,0.2872,False,2026-09-08 07:56:48
DM-55-07-05-03,DM-55-07-05-03,C,ok,MNF ล่าสุด (0.2 m³/hr) / ส่วนเกินเฉลี่ย 3 วัน (-13.8 m³/hr) กลับมาที่ระดับค่าเฉลี่ยฐาน (39.8 m³/hr) แล้ว — ไม่มีน้ำสูญเสียส่วนเกินเหลืออยู่ ถือว่าเหตุการณ์จบ/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,0.25,39.83,1.463,42.756,41.293,0.0,ทรงตัว,False,5.851,False,False,False,,True,-0.9937,True,True,11,True,False,0.0,0.0,14,2026-09-06,96,True,3e-05,0.06184,,0.0,RESIDENTIAL,PVC,0.4194,False,2026-09-08 07:56:48
DM-55-07-06-03,DM-55-07-06-03,C,ok,มีสัญญาณเชิงสถิติ แต่ส่วนเกิน MNF อยู่แค่ 11.1 m³/hr (12.4% ของค่าเฉลี่ยฐาน 89.6 m³/hr) ต่ำกว่าเกณฑ์ปริมาณขั้นต่ำที่ตั้งไว้ (20%) — ยังไม่คุ้มส่งตรวจ เฝ้าดูต่อ,01:45,03:45,100.75,89.643,20.259,130.161,109.902,2.326,เพิ่มขึ้นชัดเจน,True,81.037,False,False,False,,False,0.1239,True,False,2,True,False,9.274,222.57,14,2026-09-06,96,True,0.0,0.00415,,222.57,RESIDENTIAL,PVC,0.4468,False,2026-09-08 07:56:48
