rtu_id,dma_name,user_type,pipe_material,favad_n1,mnf_start,mnf_end,cusum_k_factor,cusum_h_factor,burst_intervals,q_std_mult,p_drop_bar,is_active,hard_flow_threshold
DM-07-04-12-02,DM-07-04-12-02,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-07-04-13-01,DM-07-04-13-01,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-07-04-13-02,DM-07-04-13-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-04-14-01,DM-07-04-14-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-04-15-01,DM-07-04-15-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-04-15-02,DM-07-04-15-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-04-16-01,DM-07-04-16-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-04-16-02,DM-07-04-16-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-04-16-04,DM-07-04-16-04,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-04-16-05,DM-07-04-16-05,RESIDENTIAL,PVC,1.15,04:30,06:30,0.5,4,8,2.0,0.25,True,5000
DM-07-04-18-01,DM-07-04-18-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-07-04-19-01,DM-07-04-19-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-07-04-20-01,DM-07-04-20-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-04-21-01,DM-07-04-21-01,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-07-04-22-01,DM-07-04-22-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-07-04-22-02,DM-07-04-22-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-04-23-01,DM-07-04-23-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-07-05-01-01,DM-07-05-01-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-02-01,DM-07-05-02-01,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-02-02,DM-07-05-02-02,RESIDENTIAL,PVC,1.15,04:15,06:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-02-03,DM-07-05-02-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-03-01,DM-07-05-03-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-07-05-03-02,DM-07-05-03-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-04-01,DM-07-05-04-01,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-04-02,DM-07-05-04-02,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-04-03,DM-07-05-04-03,RESIDENTIAL,PVC,1.15,10:00,12:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-05-01,DM-07-05-05-01,RESIDENTIAL,PVC,1.15,05:00,07:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-05-02,DM-07-05-05-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-06-01,DM-07-05-06-01,RESIDENTIAL,PVC,1.15,03:30,05:30,0.5,4,8,2.0,0.25,True,5000
DM-07-05-06-02,DM-07-05-06-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-07-01,DM-07-05-07-01,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-07-05-08-01,DM-07-05-08-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-09-01,DM-07-05-09-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-09-02,DM-07-05-09-02,RESIDENTIAL,PVC,1.15,05:00,07:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-10-01,DM-07-05-10-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-10-02,DM-07-05-10-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-07-05-10-03,DM-07-05-10-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-11-01,DM-07-05-11-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-11-02,DM-07-05-11-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-07-05-11-03,DM-07-05-11-03,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-07-05-11-04,DM-07-05-11-04,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-12-01,DM-07-05-12-01,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-12-02,DM-07-05-12-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-12-03,DM-07-05-12-03,RESIDENTIAL,PVC,1.15,13:30,15:30,0.5,4,8,2.0,0.25,True,5000
DM-07-05-12-04,DM-07-05-12-04,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-13-01,DM-07-05-13-01,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-13-02,DM-07-05-13-02,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-13-03,DM-07-05-13-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-05-14-01,DM-07-05-14-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-07-05-15-01,DM-07-05-15-01,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-01-01,DM-07-06-01-01,RESIDENTIAL,PVC,1.15,14:30,16:30,0.5,4,8,2.0,0.25,True,5000
DM-07-06-01-02,DM-07-06-01-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-01-03,DM-07-06-01-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-02-02,DM-07-06-02-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-07-06-02-03,DM-07-06-02-03,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-07-06-02-04,DM-07-06-02-04,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-02-05,DM-07-06-02-05,RESIDENTIAL,PVC,1.15,00:30,02:30,0.5,4,8,2.0,0.25,True,5000
DM-07-06-02-06,DM-07-06-02-06,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-07-06-02-07,DM-07-06-02-07,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-02-08,DM-07-06-02-08,RESIDENTIAL,PVC,1.15,04:00,06:00,0.5,4,8,2.0,0.25,True,5000
DM-07-06-03-01,DM-07-06-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-03-02,DM-07-06-03-02,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-07-06-03-03,DM-07-06-03-03,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-07-06-03-04,DM-07-06-03-04,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-03-05,DM-07-06-03-05,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-06-04-01,DM-07-06-04-01,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-07-06-04-03,DM-07-06-04-03,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-07-06-05-02,DM-07-06-05-02,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-07-06-07-01,DM-07-06-07-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-06-08-01,DM-07-06-08-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-06-09-01,DM-07-06-09-01,RESIDENTIAL,PVC,1.15,02:45,04:45,0.5,4,8,2.0,0.25,True,5000
DM-07-06-10-01,DM-07-06-10-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-07-06-11-01,DM-07-06-11-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-01-01,DM-07-07-01-01,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-02-01,DM-07-07-02-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-02-03,DM-07-07-02-03,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-07-07-02-04,DM-07-07-02-04,RESIDENTIAL,PVC,1.15,00:45,02:45,0.5,4,8,2.0,0.25,True,5000
DM-07-07-03-01,DM-07-07-03-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-04-01,DM-07-07-04-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-04-02,DM-07-07-04-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-04-03,DM-07-07-04-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-05-01,DM-07-07-05-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-05-02,DM-07-07-05-02,RESIDENTIAL,PVC,1.15,08:00,10:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-06-01,DM-07-07-06-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-06-02,DM-07-07-06-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-07-07-06-03,DM-07-07-06-03,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-07-01,DM-07-07-07-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-07-02,DM-07-07-07-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-07-03,DM-07-07-07-03,RESIDENTIAL,PVC,1.15,01:00,03:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-08-01,DM-07-07-08-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-09-01,DM-07-07-09-01,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-07-07-10-01,DM-07-07-10-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-07-07-11-01,DM-07-07-11-01,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-01-01,DM-11-03-01-01,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-11-03-01-02,DM-11-03-01-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-11-03-03-01,DM-11-03-03-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-11-03-05-01,DM-11-03-05-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-03-06-01,DM-11-03-06-01,RESIDENTIAL,PVC,1.15,03:00,05:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-10-02,DM-11-03-10-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-32-01,DM-11-03-32-01,RESIDENTIAL,PVC,1.15,19:45,21:45,0.5,4,8,2.0,0.25,True,5000
DM-11-03-32-02,DM-11-03-32-02,RESIDENTIAL,PVC,1.15,04:45,06:45,0.5,4,8,2.0,0.25,True,5000
DM-11-03-33-01,DM-11-03-33-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-03-34-01,DM-11-03-34-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-34-02,DM-11-03-34-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-39-01,DM-11-03-39-01,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-11-03-40-01,DM-11-03-40-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-03-40-02,DM-11-03-40-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-03-41-01,DM-11-03-41-01,RESIDENTIAL,PVC,1.15,20:45,22:45,0.5,4,8,2.0,0.25,True,5000
DM-11-03-42-01,DM-11-03-42-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-42-02,DM-11-03-42-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-43-01,DM-11-03-43-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-03-43-02,DM-11-03-43-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-05-26-01,DM-11-05-26-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-05-27-01,DM-11-05-27-01,RESIDENTIAL,PVC,1.15,22:45,00:45,0.5,4,8,2.0,0.25,True,5000
DM-11-05-27-02,DM-11-05-27-02,RESIDENTIAL,PVC,1.15,01:30,03:30,0.5,4,8,2.0,0.25,True,5000
DM-11-05-27-03,DM-11-05-27-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-05-28-01,DM-11-05-28-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-05-28-02,DM-11-05-28-02,RESIDENTIAL,PVC,1.15,10:15,12:15,0.5,4,8,2.0,0.25,True,5000
DM-11-05-29-01,DM-11-05-29-01,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-11-05-30-01,DM-11-05-30-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-05-30-02,DM-11-05-30-02,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-11-05-31-01,DM-11-05-31-01,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-11-06-06-02,DM-11-06-06-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-11-06-06-03,DM-11-06-06-03,RESIDENTIAL,PVC,1.15,00:15,02:15,0.5,4,8,2.0,0.25,True,5000
DM-11-06-09-01,DM-11-06-09-01,RESIDENTIAL,PVC,1.15,22:00,00:00,0.5,4,8,2.0,0.25,True,5000
DM-11-06-09-02,DM-11-06-09-02,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-11-06-09-04,DM-11-06-09-04,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-11-06-10-01,DM-11-06-10-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-06-11-02,DM-11-06-11-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-06-15-01,DM-11-06-15-01,RESIDENTIAL,PVC,1.15,20:15,22:15,0.5,4,8,2.0,0.25,True,5000
DM-11-06-17-01,DM-11-06-17-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-06-18-01,DM-11-06-18-01,RESIDENTIAL,PVC,1.15,22:30,00:30,0.5,4,8,2.0,0.25,True,5000
DM-11-06-18-02,DM-11-06-18-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-06-19-01,DM-11-06-19-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-06-19-02,DM-11-06-19-02,RESIDENTIAL,PVC,1.15,22:30,00:30,0.5,4,8,2.0,0.25,True,5000
DM-11-06-24-01,DM-11-06-24-01,RESIDENTIAL,PVC,1.15,04:45,06:45,0.5,4,8,2.0,0.25,True,5000
DM-11-06-24-02,DM-11-06-24-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-06-25-01,DM-11-06-25-01,RESIDENTIAL,PVC,1.15,22:30,00:30,0.5,4,8,2.0,0.25,True,5000
DM-11-07-47-01,DM-11-07-47-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-07-47-02,DM-11-07-47-02,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-07-48-01,DM-11-07-48-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-11-07-49-02,DM-11-07-49-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-50-01,DM-11-07-50-01,RESIDENTIAL,PVC,1.15,22:45,00:45,0.5,4,8,2.0,0.25,True,5000
DM-11-07-51-01,DM-11-07-51-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-52-01,DM-11-07-52-01,RESIDENTIAL,PVC,1.15,22:30,00:30,0.5,4,8,2.0,0.25,True,5000
DM-11-07-52-02,DM-11-07-52-02,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-11-07-53-02,DM-11-07-53-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-53-03,DM-11-07-53-03,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-11-07-53-05,DM-11-07-53-05,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-07-54-01,DM-11-07-54-01,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-11-07-54-02,DM-11-07-54-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-55-01,DM-11-07-55-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-56-01,DM-11-07-56-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-56-02,DM-11-07-56-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-57-01,DM-11-07-57-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-07-57-02,DM-11-07-57-02,RESIDENTIAL,PVC,1.15,23:30,01:30,0.5,4,8,2.0,0.25,True,5000
DM-11-08-07-01,DM-11-08-07-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-08-07-02,DM-11-08-07-02,RESIDENTIAL,PVC,1.15,22:30,00:30,0.5,4,8,2.0,0.25,True,5000
DM-11-08-08-02,DM-11-08-08-02,RESIDENTIAL,PVC,1.15,23:45,01:45,0.5,4,8,2.0,0.25,True,5000
DM-11-08-08-03,DM-11-08-08-03,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-08-12-01,DM-11-08-12-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-08-12-02,DM-11-08-12-02,RESIDENTIAL,PVC,1.15,22:45,00:45,0.5,4,8,2.0,0.25,True,5000
DM-11-08-13-01,DM-11-08-13-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-08-13-02,DM-11-08-13-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-08-14-01,DM-11-08-14-01,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-11-08-16-01,DM-11-08-16-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-08-20-01,DM-11-08-20-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-08-21-01,DM-11-08-21-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-08-22-01,DM-11-08-22-01,RESIDENTIAL,PVC,1.15,22:15,00:15,0.5,4,8,2.0,0.25,True,5000
DM-11-08-23-01,DM-11-08-23-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-58-01,DM-11-10-58-01,RESIDENTIAL,PVC,1.15,23:00,01:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-58-02,DM-11-10-58-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-59-01,DM-11-10-59-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-11-10-60-01,DM-11-10-60-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-10-61-01,DM-11-10-61-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-10-62-01,DM-11-10-62-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-11-10-62-02,DM-11-10-62-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-63-01,DM-11-10-63-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-64-01,DM-11-10-64-01,RESIDENTIAL,PVC,1.15,23:00,01:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-65-01,DM-11-10-65-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-65-02,DM-11-10-65-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-66-01,DM-11-10-66-01,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-66-02,DM-11-10-66-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-67-01,DM-11-10-67-01,RESIDENTIAL,PVC,1.15,14:00,16:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-67-03,DM-11-10-67-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-68-01,DM-11-10-68-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-68-02,DM-11-10-68-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-68-03,DM-11-10-68-03,RESIDENTIAL,PVC,1.15,01:15,03:15,0.5,4,8,2.0,0.25,True,5000
DM-11-10-68-04,DM-11-10-68-04,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-69-01,DM-11-10-69-01,RESIDENTIAL,PVC,1.15,23:15,01:15,0.5,4,8,2.0,0.25,True,5000
DM-11-10-69-02,DM-11-10-69-02,RESIDENTIAL,PVC,1.15,03:15,05:15,0.5,4,8,2.0,0.25,True,5000
DM-11-10-70-01,DM-11-10-70-01,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-70-02,DM-11-10-70-02,RESIDENTIAL,PVC,1.15,01:45,03:45,0.5,4,8,2.0,0.25,True,5000
DM-11-10-71-01,DM-11-10-71-01,RESIDENTIAL,PVC,1.15,02:15,04:15,0.5,4,8,2.0,0.25,True,5000
DM-11-10-71-02,DM-11-10-71-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-72-01,DM-11-10-72-01,RESIDENTIAL,PVC,1.15,02:30,04:30,0.5,4,8,2.0,0.25,True,5000
DM-11-10-72-02,DM-11-10-72-02,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-72-03,DM-11-10-72-03,RESIDENTIAL,PVC,1.15,12:00,14:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-73-02,DM-11-10-73-02,RESIDENTIAL,PVC,1.15,02:00,04:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-73-03,DM-11-10-73-03,RESIDENTIAL,PVC,1.15,00:00,02:00,0.5,4,8,2.0,0.25,True,5000
DM-11-10-73-04,DM-11-10-73-04,RESIDENTIAL,PVC,1.15,05:45,07:45,0.5,4,8,2.0,0.25,True,5000
